run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,too_long,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
3hop1__337705_132457_47686|corrupted_output|14,3hop1__337705_132457_47686,corrupted_output,tool,search,14,2,26,0.538,diff,lossless,primary,0,0,0,16,14,0,1,tool,tool,,0,1,0,5156,194,15329,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,74161f7de2279efb8f218b237d8fffe8697c02d53098f7652514447e15f83cba,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,67.13
3hop1__337705_132457_47686|corrupted_output|14,3hop1__337705_132457_47686,corrupted_output,tool,search,14,2,26,0.538,prov,lossless,primary,0,0,0,16,14,0,1,tool,tool,,1,1,0,5247,206,15235,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,70902b4b69a9abad3691ac040ff7879ebc0574a4b857cb4c575727c3c8cd3baa,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,68.59
3hop1__337705_132457_47686|dropped_note|6,3hop1__337705_132457_47686,dropped_note,state,write_note,6,0,20,0.3,log,lossless,primary,0,0,0,6,6,1,1,state,state,,0,1,0,3140,138,8942,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,445cc584a65d8d17ac96c66cf613bf7c200e27ed3c8023959555716723b9fac4,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,44.12
3hop1__337705_132457_47686|dropped_note|6,3hop1__337705_132457_47686,dropped_note,state,write_note,6,0,20,0.3,diff,lossless,primary,0,0,0,6,6,1,1,state,state,,0,1,0,4009,175,11753,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,e19a953f99024b5bf0483d38bc96c600f8edb347d2f54636cf229aa2af38dadf,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.98
3hop1__337705_132457_47686|dropped_note|6,3hop1__337705_132457_47686,dropped_note,state,write_note,6,0,20,0.3,prov,lossless,primary,0,0,0,6,6,1,1,state,state,,0,1,0,4056,165,11573,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,74ecafbc8ba2c0e347591e5230803e8f220b5175ec8d3aabc87abafe27bdc34a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,54.7
3hop1__337705_132457_47686|no_source|6,3hop1__337705_132457_47686,no_source,evidence,write_note,6,0,20,0.3,log,lossless,primary,0,0,0,6,6,1,1,evidence,evidence,,1,1,0,3102,164,8784,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,34d284ba0b7f7d49d907fda6846122a401df435581f25787a0a456d27afc79f4,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.15
3hop1__337705_132457_47686|no_source|6,3hop1__337705_132457_47686,no_source,evidence,write_note,6,0,20,0.3,diff,lossless,primary,0,0,0,6,6,1,1,evidence,evidence,,1,1,0,3994,130,11675,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,02ef2e33971849772110e20230e1498a894b971e9e80891217d5a4b10d70146a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.19
3hop1__337705_132457_47686|no_source|6,3hop1__337705_132457_47686,no_source,evidence,write_note,6,0,20,0.3,prov,lossless,primary,0,0,0,6,6,1,1,evidence,evidence,,0,1,0,4050,166,11521,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,eeadcdaf70ff93fecc6d7d82702da9826677a2ecebd80a25f64bd00d78b54c1a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.88
3hop1__337705_132457_47686|overwritten_note|18,3hop1__337705_132457_47686,overwritten_note,state,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,3141,166,8974,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,99324e250afe5a20f284d0e4e2341df526924f1400cb45d51a1af6fdbb25fdb1,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,44.42
3hop1__337705_132457_47686|overwritten_note|18,3hop1__337705_132457_47686,overwritten_note,state,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,4046,192,11875,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,88a33fd6a4ea6c24c6e4d6eda65fa8e251f76b62a6760d6b75c053dd96ef0644,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,54.27
3hop1__337705_132457_47686|overwritten_note|18,3hop1__337705_132457_47686,overwritten_note,state,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,4101,200,11708,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,9f8381239b45dfbc364d7c21a364d3c78f2b6ab0e18454323833bd0cb39f4912,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,55.83
3hop1__337705_132457_47686|wrong_argument|10,3hop1__337705_132457_47686,wrong_argument,tool,read,10,1,20,0.5,log,lossless,primary,0,0,0,10,10,1,1,tool,tool,,0,1,0,3156,190,8958,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,502f1f7fe8fdbcfa75976b387627e2cc7d8ae11822727fa6d54fcbfbf029e9ed,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.75
3hop1__337705_132457_47686|wrong_argument|10,3hop1__337705_132457_47686,wrong_argument,tool,read,10,1,20,0.5,diff,lossless,primary,0,0,0,10,10,1,1,tool,tool,,0,1,0,4063,203,11838,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,73e8b34266c6d5ba301b016239c5d46ddf8b90c458f2d20f73e04d9cdf07cb12,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,54.29
3hop1__337705_132457_47686|wrong_argument|10,3hop1__337705_132457_47686,wrong_argument,tool,read,10,1,20,0.5,prov,lossless,primary,0,0,0,10,10,1,1,tool,tool,,1,1,0,4132,220,11750,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,f28ee05dca93cf813ab1a2a1b8cc5302db01324ecd27ee5bd8fb21ae3c63c50e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,59.86
3hop1__337705_132457_47686|wrong_source|18,3hop1__337705_132457_47686,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3157,230,8996,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,5f00d019d2c42e48132d67bc20be4c0ef225ddde9b15b692d7505809f57a7a5e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,51.28
3hop1__337705_132457_47686|wrong_source|18,3hop1__337705_132457_47686,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,0,1,0,4061,218,11897,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,ab421fd0520956844073a4ee614a55c93239d114fbe2066d1e6961c2673fffa1,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.86
3hop1__337705_132457_47686|wrong_source|18,3hop1__337705_132457_47686,wrong_source,evidence,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,0,1,0,4149,156,11829,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,c5782d39abdf73daa2a7544f107a3884bc3118ed84b9ba783a89c1c2a4587ed2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,52.61
3hop1__389069_132457_51423|corrupted_output|4,3hop1__389069_132457_51423,corrupted_output,tool,read,4,0,30,0.133,log,lossless,primary,0,0,0,4,4,1,1,tool,tool,,0,1,0,4651,233,14083,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,90a00dbbce55272aeb12c75742d3531aa596cefe942c8c05c6a1e7655697b476,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.09
3hop1__389069_132457_51423|corrupted_output|4,3hop1__389069_132457_51423,corrupted_output,tool,read,4,0,30,0.133,diff,lossless,primary,0,0,0,4,4,1,1,tool,tool,,0,1,0,6073,216,18687,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,ed8a756b5919c3f69a25c0b7b62a5b3c6ab0ad4ec5564b06161b3abd269f31c5,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,74.72
3hop1__389069_132457_51423|corrupted_output|4,3hop1__389069_132457_51423,corrupted_output,tool,read,4,0,30,0.133,prov,lossless,primary,0,0,0,4,4,1,1,tool,tool,,0,1,0,6032,246,17939,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,0aeadee437d056c2bb6e0eb7de18d2403e46e997b466557d7cd0c3522d418698,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,78.41
3hop1__389069_132457_51423|dropped_note|18,3hop1__389069_132457_51423,dropped_note,state,write_note,18,1,26,0.692,log,lossless,primary,0,0,0,18,18,1,1,tool,state,,0,1,0,3862,165,11117,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,7249cad8108d6aaa4272da203653eaf2603b5da9dfa4dbd861d833cb93e9c5db,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,52.03
3hop1__389069_132457_51423|dropped_note|18,3hop1__389069_132457_51423,dropped_note,state,write_note,18,1,26,0.692,diff,lossless,primary,0,0,0,18,18,1,1,tool,state,,0,1,0,5034,180,14759,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,16d82acdb297589c1011203cac09a6875c60368bd9a95d346ef693519adc4168,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.54
3hop1__389069_132457_51423|dropped_note|18,3hop1__389069_132457_51423,dropped_note,state,write_note,18,1,26,0.692,prov,lossless,primary,0,0,0,18,18,1,1,tool,state,,0,1,0,4998,167,14311,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,604b1c0636e8d7828409fd869022c85ea3fe712347ee41880ff3a41412bbe86e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.54
3hop1__389069_132457_51423|no_source|18,3hop1__389069_132457_51423,no_source,evidence,write_note,18,1,26,0.692,log,lossless,primary,0,0,0,,18,0,0,none,evidence,,0,1,0,3863,193,11129,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,fc1348ef177b79446a9901cf313d7f219053579afc36a02e9a8556db58119c7b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,36.36
3hop1__389069_132457_51423|no_source|18,3hop1__389069_132457_51423,no_source,evidence,write_note,18,1,26,0.692,diff,lossless,primary,0,0,0,18,18,1,1,tool,evidence,,0,1,0,5063,180,14889,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,0e120d059445f438dd7b3b234373f0f9ace5b29f21f728224e6389751379b733,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.79
3hop1__389069_132457_51423|no_source|18,3hop1__389069_132457_51423,no_source,evidence,write_note,18,1,26,0.692,prov,lossless,primary,0,0,0,18,18,1,1,tool,evidence,,0,1,0,5049,163,14489,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,91f26dc67a280f4feb514c546dc27982b234470e4b25e5b77bf659666f15fb24,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.03
3hop1__389069_132457_51423|overwritten_note|24,3hop1__389069_132457_51423,overwritten_note,state,write_note,24,2,26,0.923,log,lossless,primary,0,0,0,24,24,1,1,state,state,,0,1,0,3866,167,11159,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,326e960b1bf029f370b3e8657516c294b99bb4bb58fff35b71a7e602941a3608,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,27.31
3hop1__389069_132457_51423|overwritten_note|24,3hop1__389069_132457_51423,overwritten_note,state,write_note,24,2,26,0.923,diff,lossless,primary,0,0,0,24,24,1,1,state,state,,1,1,0,5079,164,14937,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,9f5e94297fbdd373f22dbe828e6a0df9c370a22d3338768727ca0fbb68b94c58,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,61.13
3hop1__389069_132457_51423|overwritten_note|24,3hop1__389069_132457_51423,overwritten_note,state,write_note,24,2,26,0.923,prov,lossless,primary,0,0,0,24,24,1,1,state,state,,1,1,0,5067,193,14554,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,1a6271d6801b7f908e34f2e787280bcc0acfe76806481b3e7be8fc6eac944193,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.44
3hop1__389069_132457_51423|wrong_argument|20,3hop1__389069_132457_51423,wrong_argument,tool,search,20,2,34,0.588,log,lossless,primary,0,0,0,,20,0,0,none,tool,,0,1,0,4747,171,14213,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,c252d2f0b8e1902c49e1b129357efbf254065f9706df1209042a55da32e5f1eb,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,37.55
3hop1__389069_132457_51423|wrong_argument|20,3hop1__389069_132457_51423,wrong_argument,tool,search,20,2,34,0.588,diff,lossless,primary,0,0,0,,20,0,0,none,tool,,0,1,0,6273,127,18964,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,34780589a5b5eb6fbdc3e2a2ff54017124211fd2bf71d4602b4df3669a5c5b1b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,69.7
3hop1__389069_132457_51423|wrong_argument|20,3hop1__389069_132457_51423,wrong_argument,tool,search,20,2,34,0.588,prov,lossless,primary,0,0,0,18,20,0,1,tool,tool,,0,1,0,6297,155,18585,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,9a0922657f94a91ed5f1bd66b112bb275dfed214751f68ffacf2e718195ece2f,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,71.81
3hop1__389069_132457_51423|wrong_source|12,3hop1__389069_132457_51423,wrong_source,evidence,write_note,12,0,26,0.462,log,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,0,1,0,3874,200,11151,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,4e89b46d37b0dc6457e9da643ed41a96be1a78a23e12e9130494b2586be8edd2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,55.17
3hop1__389069_132457_51423|wrong_source|12,3hop1__389069_132457_51423,wrong_source,evidence,write_note,12,0,26,0.462,diff,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,0,1,0,5086,226,14929,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,0c42a8b9e7c67c94999711e658ce4c7ac8bcf125b7b0c68a0fbd43447bd5ff0a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,68.15
3hop1__389069_132457_51423|wrong_source|12,3hop1__389069_132457_51423,wrong_source,evidence,write_note,12,0,26,0.462,prov,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,0,1,0,5090,260,14576,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,67b8096afcbadcf9d2d2600442da11a01687de8d9d6357016381d69313259a41,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,70.45
3hop1__654651_55349_651302|corrupted_output|8,3hop1__654651_55349_651302,corrupted_output,tool,search,8,1,38,0.211,log,lossless,primary,0,0,0,,8,0,0,none,tool,,0,1,0,6095,204,19245,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,389ec5985b7f7ee87c82067e3a1f2fd6127051a17c98d58680e690655727048c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,80.49
3hop1__654651_55349_651302|corrupted_output|8,3hop1__654651_55349_651302,corrupted_output,tool,search,8,1,38,0.211,diff,lossless,primary,0,0,0,22,8,0,0,tool,tool,,0,1,0,7563,256,23591,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,9b2c3b734ecc02ee49bc1d5b8ab222ee594541bd9391237fce8364afb66cb98a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,94.18
3hop1__654651_55349_651302|corrupted_output|8,3hop1__654651_55349_651302,corrupted_output,tool,search,8,1,38,0.211,prov,lossless,primary,0,0,0,,8,0,0,,tool,,0,0,0,7681,1024,23725,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,78c3eafcd8c172c2e507f7f725c78628e078dc89f4e26ef19f35d68316d7bf91,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,170.52
3hop1__654651_55349_651302|dropped_note|18,3hop1__654651_55349_651302,dropped_note,state,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,evidence,state,,0,1,0,3134,208,8729,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,f7e39256bcb7be595db9c7656797c5be5ac9a9e63b66b3f83b43b00b113eabc2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,49.21
3hop1__654651_55349_651302|dropped_note|18,3hop1__654651_55349_651302,dropped_note,state,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,evidence,state,,1,1,0,4008,181,11417,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,7d0fbf5b3cfb67dfc5b334fea345dd887af3c6ddf11a1afd0d2cfcbe60b8e7a6,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,54.16
3hop1__654651_55349_651302|dropped_note|18,3hop1__654651_55349_651302,dropped_note,state,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,evidence,state,,0,1,0,4005,159,11136,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,420282d8b783f5be08c74eb4618d46b00e487ae797cbb1c40632db7e354a7dc3,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,51.57
3hop1__654651_55349_651302|no_source|18,3hop1__654651_55349_651302,no_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3134,170,8730,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,9b36fddb9187829b89bf6fe504b117ee7b98fe4992224a5afd59316b2e605127,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,29.28
3hop1__654651_55349_651302|no_source|18,3hop1__654651_55349_651302,no_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,4036,217,11523,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,c7b944ad80e804d7f48ce0345065e5e43fb6856c3bd6ce0c4d0c866a27d63006,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,37.98
3hop1__654651_55349_651302|no_source|18,3hop1__654651_55349_651302,no_source,evidence,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,0,1,0,4077,147,11325,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,28903d9b2d8b8ef2a74333dad69b3cca6d2e4629020c8c43fc8f16c08e5904f0,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,28.06
3hop1__654651_55349_651302|overwritten_note|12,3hop1__654651_55349_651302,overwritten_note,state,write_note,12,0,20,0.6,log,lossless,primary,0,0,0,12,12,1,1,state,state,,0,1,0,3161,152,8778,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3db104fd4fa773bc23b7a951571e3da33f3efbd176b1e50e845ef34cadcaf359,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,26.11
3hop1__654651_55349_651302|overwritten_note|12,3hop1__654651_55349_651302,overwritten_note,state,write_note,12,0,20,0.6,diff,lossless,primary,0,0,0,12,12,1,1,state,state,,1,1,0,4075,159,11581,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,bc9e74883edcfbd2d755e43cf04c9b1c500192ca819f8ff648e6641d7b9a3e01,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,51.63
3hop1__654651_55349_651302|overwritten_note|12,3hop1__654651_55349_651302,overwritten_note,state,write_note,12,0,20,0.6,prov,lossless,primary,0,0,0,12,12,1,1,state,state,,0,1,0,4138,219,11441,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,8cf29051a4ef871b7d773f5bb7617fb018f7d59555eefa75a93108ddb8b50977,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,60.39
3hop1__654651_55349_651302|wrong_argument|4,3hop1__654651_55349_651302,wrong_argument,tool,read,4,0,38,0.105,log,lossless,primary,0,0,0,4,4,1,1,tool,tool,,0,1,0,5922,208,18528,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,997eaa91f721068c23aada5246b0c32d4213a7f03fb133d2eb4bdec375df01a4,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,73.87
3hop1__654651_55349_651302|wrong_argument|4,3hop1__654651_55349_651302,wrong_argument,tool,read,4,0,38,0.105,diff,lossless,primary,0,0,0,4,4,1,1,tool,tool,,0,1,0,7501,204,23299,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,d897fe606b6a47053cc776145eecc1a35fc7ef681b8b4eda454e9965eb3c6f6d,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,87.36
3hop1__654651_55349_651302|wrong_argument|4,3hop1__654651_55349_651302,wrong_argument,tool,read,4,0,38,0.105,prov,lossless,primary,0,0,0,4,4,1,1,tool,tool,,1,1,0,7645,198,23507,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ab57d2ab0c3f2ee51701921ebbbe904d10395fb8e630ff35b2193e6182beedc5,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,89.24
3hop1__654651_55349_651302|wrong_source|18,3hop1__654651_55349_651302,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3159,189,8774,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,ae9622cfd812913ab4faf9d11176eb1fe4a29805ba7e688aa650ca40ed2d9393,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,47.36
3hop1__654651_55349_651302|wrong_source|18,3hop1__654651_55349_651302,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,4072,205,11577,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a2aa32c24f82d233537a5d45f223aab9e7a7c1f0a7f0063b27b8c9b1d72bc651,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.78
